400,8,0six,1five,2four,3three,4four,5one
0.245478775,0.026906005,0.000525901,0.000606248,3.40E-07,9.93E-05,3.59E-08,4
0.245162835,0.026721029,0.000507366,0.0006055,3.34E-07,9.89E-05,3.51E-08,4
0.244611351,0.026526535,0.000451188,0.00057484,2.91E-07,9.36E-05,2.97E-08,4
0.244071664,0.026257354,0.000433574,0.000567515,2.80E-07,9.20E-05,2.81E-08,4
0.24390782,0.026204465,0.000401858,0.000554901,2.61E-07,8.98E-05,2.29E-08,4
0.243704404,0.026091117,0.000389974,0.000550135,2.54E-07,8.88E-05,2.19E-08,4
0.243546875,0.026061318,0.000377788,0.000539848,2.43E-07,8.71E-05,2.01E-08,4
0.242716294,0.025840086,0.000334516,0.000499377,2.04E-07,8.01E-05,1.43E-08,4
0.242781401,0.025973802,0.000334685,0.000494409,2.01E-07,7.95E-05,1.16E-08,4
0.242138873,0.025979865,0.00030085,0.000448908,1.65E-07,7.21E-05,8.52E-09,4
0.241709918,0.025824975,0.000294328,0.000442284,1.59E-07,7.07E-05,5.16E-09,4
0.241326224,0.025756594,0.000279336,0.000424459,1.46E-07,6.75E-05,1.88E-09,4
0.241224036,0.025790501,0.000273582,0.00041462,1.40E-07,6.58E-05,5.14E-10,4
0.240695849,0.025715208,0.000252149,0.000385099,1.20E-07,6.08E-05,-1.69E-09,4
0.239335816,0.025292346,0.000250339,0.000357649,1.07E-07,5.56E-05,-2.02E-09,4
0.239739763,0.02551922,0.000252696,0.000357629,1.07E-07,5.57E-05,-3.10E-09,4
0.239840147,0.02567447,0.000247186,0.000338703,9.80E-08,5.26E-05,-3.23E-09,4
0.240404056,0.025925427,0.0002421,0.000331693,9.40E-08,5.16E-05,-2.64E-09,4
0.241673127,0.026594735,0.000232025,0.000323165,8.85E-08,5.11E-05,-1.83E-09,4
0.242743621,0.026969624,0.000250989,0.000319289,9.04E-08,5.06E-05,1.80E-09,4
0.243360327,0.027403121,0.000186912,0.000311166,7.49E-08,5.02E-05,-4.71E-09,4
0.24411832,0.027774975,0.000180637,0.000309362,7.30E-08,5.03E-05,-4.27E-09,4
0.245220577,0.027936258,0.000208359,0.000333536,8.79E-08,5.45E-05,-8.24E-10,4
0.245264313,0.027905349,0.000207799,0.000320186,8.26E-08,5.22E-05,1.30E-09,4
0.245080897,0.02801974,0.000181633,0.0003062,7.22E-08,5.03E-05,1.63E-10,4
0.245429798,0.028036695,0.000204497,0.000332042,8.65E-08,5.47E-05,1.13E-09,4
0.246246893,0.028342146,0.000205847,0.000350069,9.39E-08,5.83E-05,2.44E-09,4
0.248109236,0.029233879,0.000206814,0.000365029,1.00E-07,6.21E-05,5.18E-09,4
0.249537754,0.029840688,0.00022811,0.000394098,1.18E-07,6.79E-05,8.82E-09,4
0.249535842,0.02972462,0.000260267,0.000425017,1.41E-07,7.32E-05,1.36E-08,4
0.250246883,0.029875403,0.000312405,0.000474728,1.82E-07,8.21E-05,1.98E-08,4
0.251052684,0.030088898,0.000349104,0.000515906,2.18E-07,8.95E-05,2.49E-08,4
0.251875309,0.030474767,0.000369518,0.000530008,2.33E-07,9.25E-05,2.74E-08,4
0.252609577,0.030813948,0.000396313,0.000546051,2.52E-07,9.58E-05,3.08E-08,4
0.253119707,0.031075522,0.000442669,0.000575519,2.89E-07,0.000101416,3.39E-08,4
0.253410921,0.031145133,0.000460062,0.000588471,3.04E-07,0.000103803,3.67E-08,4
0.253972488,0.03149269,0.000471871,0.000590945,3.10E-07,0.000104775,3.87E-08,4
0.253563902,0.031225672,0.000524634,0.000628441,3.58E-07,0.000110951,4.31E-08,4
0.253387325,0.03122873,0.000556997,0.000640886,3.80E-07,0.000113144,4.35E-08,4
0.253485106,0.031280622,0.000588817,0.000660766,4.10E-07,0.000116752,4.55E-08,4
0.252262238,0.032204637,0.001517336,0.000864023,0.000000986,0.000153774,8.08E-08,4
0.252205163,0.03212594,0.001455663,0.000841316,9.28E-07,0.00014937,7.87E-08,4
0.252147805,0.032008928,0.001517632,0.000881685,1.02E-06,0.000156487,7.95E-08,4
0.251797068,0.031798893,0.001518234,0.000885201,1.02E-06,0.000156624,7.89E-08,4
0.25176805,0.031804714,0.001523967,0.000884233,1.02E-06,0.00015639,7.95E-08,4
0.251810293,0.031801415,0.001549854,0.000894878,1.05E-06,0.000158221,8.25E-08,4
0.251029013,0.031462204,0.001547656,0.000891028,1.04E-06,0.000156798,7.94E-08,4
0.250328538,0.031082472,0.001557326,0.000893694,1.05E-06,0.000156284,8.04E-08,4
0.249833596,0.030911572,0.001540007,0.00087718,1.02E-06,0.00015293,7.74E-08,4
0.249200274,0.030042663,0.001832474,0.00093498,1.22E-06,0.000159107,1.34E-07,4
0.249049453,0.029916913,0.001912424,0.000943578,1.26E-06,0.000159525,1.47E-07,4
0.248527897,0.029794782,0.001842319,0.000930309,1.21E-06,0.000157524,1.28E-07,4
0.247938102,0.029495609,0.001776092,0.000891056,1.11E-06,0.000150341,1.25E-07,4
0.248609685,0.030322495,0.001485881,0.000852869,9.58E-07,0.000147496,6.84E-08,4
0.249546191,0.030581739,0.001523677,0.000889426,1.03E-06,0.000154445,7.57E-08,4
0.249561472,0.030595795,0.001498101,0.000878559,1.01E-06,0.000152674,7.48E-08,4
0.250223375,0.030875913,0.001483256,0.000884838,1.01E-06,0.00015459,7.34E-08,4
0.265818195,0.039713759,0.000994246,0.000647756,5.20E-07,0.000127435,1.58E-08,4
0.263610377,0.038483519,0.001024167,0.000669212,5.54E-07,0.000129992,1.94E-08,4
0.263469787,0.038394005,0.001028322,0.00067419,5.61E-07,0.000130954,2.04E-08,4
0.263473059,0.038364632,0.001044007,0.000682689,5.76E-07,0.000132509,2.06E-08,4
0.262602375,0.037890702,0.001044107,0.000682891,5.76E-07,0.000131812,2.18E-08,4
0.261418988,0.037270987,0.001064951,0.000688453,5.89E-07,0.00013187,2.23E-08,4
0.259884514,0.036469344,0.001092502,0.000700363,6.12E-07,0.000132972,2.47E-08,4
0.257587185,0.035223773,0.001141657,0.000721291,6.54E-07,0.000134815,2.83E-08,4
0.254989172,0.0338957,0.001160389,0.000726305,6.66E-07,0.000133489,3.23E-08,4
0.251563809,0.032026784,0.001235761,0.000755452,7.29E-07,0.000135129,3.88E-08,4
0.249565635,0.03099426,0.001263482,0.000755813,7.37E-07,0.000133041,4.18E-08,4
0.246037637,0.029174583,0.001345036,0.000767102,7.78E-07,0.000130994,5.03E-08,4
0.242549826,0.02775969,0.001469223,0.000742249,7.73E-07,0.000123435,5.65E-08,4
0.24052771,0.026783813,0.00160369,0.000750276,8.20E-07,0.000122347,6.53E-08,4
0.238033188,0.025614404,0.001703413,0.0007361,8.21E-07,0.000117116,7.27E-08,4
0.236761011,0.024731813,0.001744702,0.000741345,8.39E-07,0.000115585,8.18E-08,4
0.235687004,0.023994087,0.001801154,0.000744188,8.57E-07,0.000113967,9.12E-08,4
0.234699017,0.023407686,0.001768371,0.000728427,8.22E-07,0.000109963,9.16E-08,4
0.235088914,0.023488704,0.001739768,0.000732787,8.22E-07,0.000110868,8.99E-08,4
0.235933957,0.023660902,0.001655404,0.000750325,8.32E-07,0.000114256,8.36E-08,4
0.237117053,0.024163145,0.001560544,0.000756401,8.18E-07,0.000116633,7.72E-08,4
0.238827182,0.024632782,0.001433893,0.000779812,8.22E-07,0.000121711,7.14E-08,4
0.237765251,0.024007987,0.001504545,0.000783902,8.48E-07,0.000120536,7.76E-08,4
0.236295281,0.023125897,0.001555875,0.000778199,8.52E-07,0.000117197,8.28E-08,4
0.235626126,0.022713969,0.001557056,0.000771648,8.42E-07,0.000115054,8.39E-08,4
0.23492543,0.022053135,0.001477555,0.0007667,8.12E-07,0.000112596,8.11E-08,4
0.234633716,0.021854622,0.001479108,0.00076306,8.07E-07,0.000111498,8.06E-08,4
0.233757015,0.021233718,0.001521508,0.000756956,8.08E-07,0.000108694,0.000000086,4
0.232569678,0.020454178,0.001600815,0.000742458,8.03E-07,0.000103975,9.81E-08,4
0.231212624,0.019590424,0.00168077,0.000719565,7.84E-07,9.80E-05,1.09E-07,4
0.22987353,0.018888829,0.001726309,0.000689456,7.43E-07,9.16E-05,1.15E-07,4
0.229251114,0.018417834,0.001791588,0.000683575,7.46E-07,8.94E-05,1.23E-07,4
0.228209622,0.017795296,0.001806695,0.000653488,6.99E-07,8.35E-05,1.27E-07,4
0.227909202,0.017588952,0.001806829,0.000645756,6.86E-07,8.18E-05,1.28E-07,4
0.228110179,0.017685982,0.001813871,0.00065126,6.96E-07,8.26E-05,1.30E-07,4
0.227920196,0.017505747,0.001833979,0.000644072,6.87E-07,8.11E-05,1.33E-07,4
0.22703969,0.016830723,0.001856831,0.000618918,6.49E-07,7.59E-05,1.36E-07,4
0.226768115,0.016547006,0.001880734,0.000614257,6.45E-07,7.44E-05,1.41E-07,4
0.226534703,0.016324881,0.00189899,0.000608391,6.38E-07,7.30E-05,1.44E-07,4
0.226360112,0.016145796,0.001884741,0.000596975,6.17E-07,7.09E-05,1.44E-07,4
0.226784728,0.016722609,0.001825873,0.000607654,6.25E-07,7.40E-05,1.36E-07,4
0.228371829,0.018074744,0.001741086,0.000644301,6.71E-07,8.28E-05,1.24E-07,4
0.229802922,0.019123606,0.001670822,0.000674302,7.07E-07,9.01E-05,1.13E-07,4
0.232129409,0.020985358,0.001466375,0.000679433,6.72E-07,9.62E-05,9.12E-08,4
0.235433941,0.023007296,0.001323929,0.000699229,6.69E-07,0.000104664,7.50E-08,4
0.24015017,0.025777321,0.001164193,0.000691836,6.18E-07,0.00011068,5.70E-08,4
0.24475562,0.028263578,0.001060765,0.000679155,5.75E-07,0.000114165,4.56E-08,4
0.248687211,0.030453791,0.000957602,0.000633593,4.92E-07,0.000110437,3.39E-08,4
0.252785169,0.03259049,0.000899044,0.000606507,4.47E-07,0.00010902,2.79E-08,4
0.256596532,0.034587327,0.00087006,0.000592649,4.25E-07,0.000109317,2.45E-08,4
0.257910437,0.035314842,0.000848922,0.000583568,4.10E-07,0.000108634,2.23E-08,4
0.255742915,0.034214062,0.000867711,0.000592922,4.25E-07,0.000108989,2.46E-08,4
0.252235633,0.032338337,0.000931827,0.000625768,4.77E-07,0.00011214,2.99E-08,4
0.248142252,0.030209231,0.000973673,0.000640524,5.05E-07,0.000111231,3.48E-08,4
0.244855593,0.028415007,0.001017883,0.000659791,5.39E-07,0.000111219,4.11E-08,4
0.2418503,0.026842886,0.00106726,0.000665328,5.59E-07,0.000108937,4.62E-08,4
0.239558087,0.025547308,0.00112189,0.000674666,5.85E-07,0.000107528,5.25E-08,4
0.237678022,0.024476792,0.001183271,0.000683428,6.12E-07,0.000106306,5.92E-08,4
0.236354883,0.023720819,0.001214022,0.000680856,6.16E-07,0.000104013,6.26E-08,4
0.234651661,0.022784059,0.001217455,0.000659945,5.88E-07,9.83E-05,6.59E-08,4
0.233952256,0.022343549,0.001241153,0.000660877,5.95E-07,9.73E-05,6.81E-08,4
0.233282137,0.021956541,0.001261946,0.000657689,5.95E-07,9.58E-05,7.11E-08,4
0.232906316,0.021774528,0.001259674,0.000646782,5.79E-07,9.36E-05,7.15E-08,4
0.232550326,0.021551994,0.001239312,0.000638395,5.63E-07,9.18E-05,7.09E-08,4
0.232445903,0.021453353,0.001240265,0.000639873,5.65E-07,9.16E-05,7.23E-08,4
0.232295688,0.021381233,0.001252132,0.000642134,5.71E-07,9.18E-05,7.30E-08,4
0.232679958,0.02154743,0.001239131,0.00064296,5.69E-07,9.23E-05,7.17E-08,4
0.232902669,0.021687064,0.001237679,0.000648364,5.76E-07,9.34E-05,7.20E-08,4
0.233880049,0.022206619,0.001244605,0.00066053,5.95E-07,9.66E-05,7.13E-08,4
0.234059729,0.022290877,0.001241243,0.000665024,6.00E-07,9.75E-05,7.15E-08,4
0.233845837,0.022397723,0.001212698,0.000641458,5.62E-07,9.43E-05,6.70E-08,4
0.235264382,0.023101729,0.001233374,0.000666594,6.01E-07,0.000100017,6.72E-08,4
0.237006628,0.023982465,0.001236919,0.000693527,6.39E-07,0.000106465,6.61E-08,4
0.238590958,0.024802055,0.00121909,0.000703078,6.48E-07,0.000110101,6.27E-08,4
0.239709835,0.025435519,0.001185074,0.00070392,6.40E-07,0.000111843,5.91E-08,4
0.24055845,0.025933081,0.001192529,0.000710769,6.52E-07,0.000114151,5.78E-08,4
0.240577839,0.025981606,0.00121068,0.000711143,6.57E-07,0.000114324,5.76E-08,4
0.240382611,0.025827282,0.001260682,0.000738221,7.10E-07,0.00011839,5.92E-08,4
0.240637788,0.025956505,0.001259828,0.000740182,7.12E-07,0.000119065,5.76E-08,4
0.240951436,0.026166688,0.001239911,0.000736312,7.01E-07,0.000118985,5.50E-08,4
0.241347646,0.026417046,0.001190907,0.000719611,6.64E-07,0.000116864,5.24E-08,4
0.241442806,0.026462237,0.001206931,0.000725805,6.77E-07,0.000117969,5.22E-08,4
0.241295139,0.026494352,0.001243403,0.000733172,6.98E-07,0.000119237,5.13E-08,4
0.240903179,0.026415695,0.001291021,0.000744152,7.28E-07,0.000120813,5.02E-08,4
0.240891784,0.026502924,0.001306219,0.000748121,7.38E-07,0.000121643,4.92E-08,4
0.240919953,0.026553417,0.001306867,0.000747816,7.38E-07,0.000121713,4.87E-08,4
0.240921312,0.02659512,0.0012904,0.000739511,7.21E-07,0.000120465,4.70E-08,4
0.241327336,0.026789116,0.001288626,0.000740946,7.23E-07,0.000121173,4.64E-08,4
0.241362892,0.026751741,0.00126989,0.000734641,7.08E-07,0.000120097,4.62E-08,4
0.242191388,0.027057858,0.001228972,0.000729776,6.89E-07,0.000119987,4.83E-08,4
0.24311733,0.027500892,0.001195224,0.000724649,6.73E-07,0.000120152,4.64E-08,4
0.24319511,0.027636629,0.001154031,0.000702465,6.31E-07,0.000116774,4.33E-08,4
0.243622381,0.02780381,0.00114825,0.000705927,6.34E-07,0.000117703,4.48E-08,4
0.243642515,0.027831689,0.001127886,0.000696333,6.16E-07,0.000116167,4.30E-08,4
0.244003476,0.028048785,0.001097043,0.000682625,5.89E-07,0.000114323,4.19E-08,4
0.244155106,0.028159725,0.001064882,0.000667446,5.61E-07,0.000112003,4.08E-08,4
0.244061759,0.028135969,0.001038785,0.000655301,5.39E-07,0.000109918,3.94E-08,4
0.244269175,0.028254735,0.000987205,0.000631266,4.97E-07,0.00010611,3.76E-08,4
0.244658449,0.028359816,0.000989662,0.000647019,5.16E-07,0.000108959,3.93E-08,4
0.24477825,0.028436532,0.001024732,0.000657906,5.39E-07,0.000110941,4.06E-08,4
0.244944552,0.028454008,0.00104316,0.000672867,5.62E-07,0.000113498,4.19E-08,4
0.244702073,0.028290697,0.001070225,0.000683825,5.83E-07,0.000115017,4.20E-08,4
0.244882178,0.028408288,0.001071881,0.000686094,5.87E-07,0.000115639,4.23E-08,4
0.244992422,0.028493907,0.001073442,0.000683478,5.84E-07,0.000115372,4.22E-08,4
0.246041486,0.02908185,0.000997204,0.000651047,5.23E-07,0.000111012,3.84E-08,4
0.24620441,0.029231538,0.000949775,0.000624801,4.80E-07,0.000106816,3.58E-08,4
0.246621304,0.029490432,0.000908649,0.000603675,4.46E-07,0.000103663,3.32E-08,4
0.246854856,0.029460628,0.000915608,0.000624519,4.71E-07,0.000107189,3.53E-08,4
0.246887581,0.029443764,0.000947319,0.000640312,4.97E-07,0.000109864,3.69E-08,4
0.24643933,0.029350288,0.000941188,0.000623842,4.77E-07,0.000106874,3.55E-08,4
0.246108598,0.029373542,0.000953685,0.00060734,4.61E-07,0.000104089,3.47E-08,4
0.247125181,0.029715963,0.00105478,0.000664662,5.55E-07,0.000114558,3.83E-08,4
0.24792195,0.030031317,0.001138209,0.000707981,6.34E-07,0.000122627,4.01E-08,4
0.24796839,0.030073024,0.001145367,0.000710462,6.40E-07,0.00012314,3.93E-08,4
0.247686822,0.029901744,0.001136926,0.000711556,6.39E-07,0.000122964,4.03E-08,4
0.247431344,0.029821208,0.001122474,0.000700746,6.20E-07,0.000120932,3.93E-08,4
0.247334582,0.029738259,0.001132498,0.000705008,6.29E-07,0.000121513,3.93E-08,4
0.247062532,0.029606934,0.001131438,0.000704891,6.28E-07,0.000121221,3.95E-08,4
0.247004331,0.0295714,0.001138024,0.000707349,6.33E-07,0.000121569,4.01E-08,4
0.247203194,0.02969487,0.001110815,0.000693622,6.08E-07,0.000119452,3.86E-08,4
0.247265571,0.029692907,0.001128864,0.000704631,6.27E-07,0.000121341,3.98E-08,4
0.247296708,0.029705302,0.001128428,0.000703908,6.26E-07,0.000121242,3.96E-08,4
0.247295698,0.029704094,0.001127073,0.000704373,6.26E-07,0.000121324,3.99E-08,4
0.247189065,0.029669491,0.001132955,0.000706713,6.31E-07,0.000121676,4.04E-08,4
0.24728635,0.029716562,0.001130278,0.000705092,6.28E-07,0.000121483,4.02E-08,4
0.247155688,0.029608953,0.001131817,0.000706993,6.31E-07,0.000121587,4.04E-08,4
0.247111041,0.029602343,0.001134699,0.000709203,6.35E-07,0.000121961,4.05E-08,4
0.247220834,0.02962787,0.001136665,0.000711267,6.38E-07,0.00012238,4.13E-08,4
0.246905394,0.029466877,0.001134063,0.000710298,6.36E-07,0.000121886,4.12E-08,4
0.245737139,0.028897704,0.001131738,0.000701357,6.23E-07,0.000119208,4.17E-08,4
0.246638121,0.02938895,0.001120732,0.000697394,6.15E-07,0.000119498,3.95E-08,4
0.246113421,0.029086437,0.001140403,0.000704317,6.30E-07,0.000120089,4.10E-08,4
0.246017993,0.028993935,0.001145838,0.000709914,6.39E-07,0.000120861,4.29E-08,4
0.245866575,0.028963482,0.001136851,0.000704253,6.29E-07,0.000119838,4.16E-08,4
0.245673349,0.028877298,0.001137871,0.000702238,6.26E-07,0.000119318,4.16E-08,4
0.24566149,0.028871349,0.001135761,0.000701773,6.25E-07,0.000119224,4.15E-08,4
0.246041715,0.029059854,0.00113821,0.000702958,6.27E-07,0.000119805,4.16E-08,4
0.246670622,0.02938254,0.001129206,0.00070199,6.24E-07,0.000120283,4.02E-08,4
0.247721942,0.029942315,0.001130021,0.000703719,6.26E-07,0.000121708,3.98E-08,4
0.248571577,0.030418801,0.001121707,0.000701941,6.22E-07,0.00012233,3.82E-08,4
0.250425446,0.031440384,0.001179799,0.000731904,6.79E-07,0.000129646,3.65E-08,4
0.215210507,0.011783867,0.002440854,0.001074442,1.72E-06,0.000114598,2.55E-07,5
0.221319223,0.016098559,0.001519592,0.000717862,7.37E-07,8.68E-05,1.36E-07,5
0.221527922,0.016144287,0.00154885,0.000725171,7.56E-07,8.76E-05,1.37E-07,5
0.221461889,0.016115608,0.001554478,0.000725975,7.59E-07,8.76E-05,1.37E-07,5
0.22128587,0.01607172,0.001546651,0.000722447,7.52E-07,8.71E-05,1.35E-07,5
0.221430413,0.016118233,0.001550959,0.000725059,7.57E-07,8.75E-05,1.36E-07,5
0.221262584,0.016022997,0.001554474,0.000729597,7.65E-07,8.79E-05,1.38E-07,5
0.221422468,0.01605774,0.001597632,0.000742423,7.96E-07,8.95E-05,1.41E-07,5
0.221500231,0.016052178,0.001597728,0.000744861,8.00E-07,8.98E-05,1.43E-07,5
0.222493227,0.016295259,0.001719869,0.000789286,9.06E-07,9.58E-05,1.57E-07,5
0.223052668,0.016377177,0.001795723,0.000811689,9.66E-07,9.83E-05,1.66E-07,5
0.223462674,0.016455802,0.001856664,0.000832208,1.02E-06,0.00010087,1.71E-07,5
0.224096109,0.016555901,0.001964317,0.000866037,1.11E-06,0.000104969,1.82E-07,5
0.226489368,0.017039312,0.002317412,0.000980977,1.46E-06,0.000119691,2.16E-07,5
0.227811717,0.017091119,0.002646365,0.001072014,1.79E-06,0.000129738,2.42E-07,5
0.228487152,0.017166991,0.002784673,0.00111809,1.96E-06,0.000135443,2.60E-07,5
0.229197218,0.01728675,0.002930254,0.001163909,2.13E-06,0.000141142,2.70E-07,5
0.229584015,0.017185582,0.00311731,0.00120507,2.32E-06,0.000144908,2.74E-07,5
0.230468495,0.017287231,0.003307993,0.001255242,2.54E-06,0.000150582,2.85E-07,5
0.231396627,0.017475612,0.003475858,0.001317834,2.80E-06,0.000158986,3.08E-07,5
0.232112675,0.017525919,0.003654566,0.001363929,3.03E-06,0.000163976,3.13E-07,5
0.23291149,0.017601869,0.003892597,0.001424459,3.34E-06,0.00017074,3.09E-07,5
0.233678616,0.017591518,0.004138522,0.001480473,3.65E-06,0.000176394,3.08E-07,5
0.234846989,0.017712943,0.004467497,0.001576997,4.17E-06,0.000187803,3.15E-07,5
0.235947132,0.017701061,0.004876352,0.00167091,4.76E-06,0.00019749,2.92E-07,5
0.237241183,0.017786706,0.005286621,0.001783221,5.47E-06,0.000210318,2.73E-07,5
0.237318698,0.017396178,0.005623396,0.001831972,5.88E-06,0.000211212,2.03E-07,5
0.237613446,0.017350279,0.005786947,0.001866382,6.13E-06,0.000214017,1.67E-07,5
0.23775802,0.017277455,0.005881988,0.001873673,6.22E-06,0.000213846,1.42E-07,5
0.237512655,0.01696386,0.006053389,0.001892652,6.41E-06,0.000212837,9.35E-08,5
0.238168923,0.017062249,0.006252029,0.00194262,6.77E-06,0.000218553,5.12E-08,5
0.237938799,0.016970951,0.006211412,0.00192993,6.68E-06,0.000216274,5.86E-08,5
0.237436244,0.017176481,0.005854091,0.001845467,6.06E-06,0.000208867,1.12E-07,5
0.236335084,0.017482371,0.005184735,0.001702037,5.05E-06,0.000196825,2.11E-07,5
0.233098504,0.017207118,0.004206188,0.001442754,3.54E-06,0.000167679,2.56E-07,5
0.230329838,0.016854737,0.003486657,0.001250721,2.60E-06,0.000145385,2.61E-07,5
0.228652573,0.016870641,0.002956436,0.001121108,2.03E-06,0.00013236,2.50E-07,5
0.227003583,0.016688106,0.002560907,0.001015336,1.62E-06,0.000120366,2.32E-07,5
0.225534582,0.016531644,0.002247547,0.00092313,1.31E-06,0.000109789,2.05E-07,5
0.224955832,0.016516826,0.002086785,0.000886534,1.19E-06,0.000106173,1.99E-07,5
0.224021609,0.01633997,0.001927836,0.000839326,1.05E-06,0.000100421,1.86E-07,5
0.223530563,0.016307325,0.001819501,0.000816574,9.79E-07,9.82E-05,1.79E-07,5
0.222629733,0.016151006,0.001671979,0.000765647,8.51E-07,9.20E-05,1.63E-07,5
0.222604502,0.016161535,0.001651279,0.000765691,8.45E-07,9.22E-05,1.63E-07,5
0.222045062,0.016074624,0.001566898,0.000737059,7.77E-07,8.88E-05,1.53E-07,5
0.222089562,0.016169854,0.001517202,0.00073512,7.61E-07,8.93E-05,1.53E-07,5
0.221227684,0.016073121,0.001364706,0.000691059,6.57E-07,8.43E-05,1.36E-07,5
0.219825989,0.01581572,0.001185213,0.000624495,5.25E-07,7.59E-05,1.13E-07,5
0.220209139,0.015958931,0.001181863,0.000633851,5.36E-07,7.76E-05,1.15E-07,5
0.220113659,0.015970358,0.001138773,0.000625559,5.16E-07,7.69E-05,1.13E-07,5
0.221252195,0.016389789,0.001158644,0.000640508,5.39E-07,7.98E-05,1.18E-07,5
0.221360622,0.016425662,0.001142939,0.000632864,5.25E-07,7.88E-05,1.17E-07,5
0.222134136,0.01671404,0.001149547,0.000641806,5.38E-07,8.07E-05,1.20E-07,5
0.223024859,0.016940247,0.001164403,0.000652718,5.54E-07,8.25E-05,1.29E-07,5
0.223643361,0.017172183,0.001163052,0.000658201,5.61E-07,8.38E-05,1.32E-07,5
0.22414012,0.017376324,0.001149278,0.0006549,5.53E-07,8.38E-05,1.32E-07,5
0.225366644,0.017820906,0.001164588,0.000670422,5.76E-07,8.69E-05,1.39E-07,5
0.226122712,0.018128984,0.001154479,0.000669463,5.72E-07,8.76E-05,1.40E-07,5
0.227178062,0.018546723,0.001136995,0.000671811,5.70E-07,8.88E-05,1.42E-07,5
0.22783915,0.018807646,0.001130684,0.000675127,5.72E-07,8.99E-05,1.45E-07,5
0.228538675,0.019040354,0.001136214,0.000677852,5.76E-07,9.07E-05,1.49E-07,5
0.22883377,0.019165554,0.001113212,0.000673788,5.64E-07,9.05E-05,1.49E-07,5
0.228875921,0.019257721,0.001073624,0.000662623,5.40E-07,8.94E-05,1.42E-07,5
0.229244719,0.019359356,0.001065835,0.000663302,5.38E-07,8.97E-05,1.46E-07,5
0.229779452,0.019619044,0.001049563,0.000666956,5.39E-07,9.10E-05,1.46E-07,5
0.229395405,0.019473216,0.001023274,0.000649267,5.10E-07,8.82E-05,1.41E-07,5
0.229538778,0.01953734,0.001030795,0.000657766,5.23E-07,8.96E-05,1.42E-07,5
0.22962084,0.019541667,0.001097109,0.000677981,5.65E-07,9.21E-05,1.49E-07,5
0.229391978,0.019379029,0.001152791,0.000684395,5.89E-07,9.21E-05,1.51E-07,5
0.229011246,0.019184309,0.001204018,0.000692718,6.14E-07,9.26E-05,1.53E-07,5
0.227901391,0.018717533,0.001243555,0.00069288,6.25E-07,9.12E-05,1.50E-07,5
0.227773676,0.018616692,0.001289667,0.000701451,6.50E-07,9.18E-05,1.52E-07,5
0.227281714,0.018344297,0.00138663,0.000716656,6.98E-07,9.25E-05,1.54E-07,5
0.22624845,0.017964004,0.001404667,0.000708027,6.91E-07,9.02E-05,1.46E-07,5
0.225286672,0.017613258,0.001360817,0.000697824,6.65E-07,8.84E-05,1.43E-07,5
0.224083047,0.017235785,0.0013031,0.000671389,6.14E-07,8.44E-05,1.34E-07,5
0.22340453,0.017036622,0.001288899,0.000673208,6.13E-07,8.45E-05,1.31E-07,5
0.222293616,0.016617672,0.00125874,0.000657135,5.84E-07,8.15E-05,1.26E-07,5
0.221210996,0.016306992,0.001204905,0.000628572,5.35E-07,7.73E-05,1.15E-07,5
0.220809798,0.01617734,0.00120192,0.000626574,5.32E-07,7.69E-05,1.14E-07,5
0.219948374,0.015883815,0.001179405,0.000616532,5.14E-07,7.50E-05,1.10E-07,5
0.219167762,0.015656405,0.001133302,0.00058925,4.71E-07,7.11E-05,1.01E-07,5
0.218755229,0.015560416,0.001118405,0.00058034,4.57E-07,6.98E-05,9.71E-08,5
0.218196845,0.015445997,0.001082686,0.000559145,4.26E-07,6.69E-05,8.98E-08,5
0.217837788,0.015371652,0.001052349,0.000540791,3.99E-07,6.45E-05,8.39E-08,5
0.217239742,0.015200899,0.001025124,0.000526336,3.78E-07,6.24E-05,8.01E-08,5
0.217287406,0.015248599,0.001029806,0.000522392,3.75E-07,6.18E-05,7.72E-08,5
0.216694485,0.015083377,0.001008436,0.000505969,3.54E-07,5.95E-05,7.31E-08,5
0.216637044,0.015069014,0.000995673,0.000503324,3.49E-07,5.92E-05,7.24E-08,5
0.216199164,0.014935614,0.000972397,0.000485738,3.27E-07,5.67E-05,6.88E-08,5
0.216045061,0.014910708,0.000964677,0.000485765,3.26E-07,5.68E-05,6.78E-08,5
0.215934774,0.014863661,0.000960209,0.000485222,3.24E-07,5.66E-05,6.81E-08,5
0.216264002,0.014955502,0.00099774,0.000500262,3.46E-07,5.86E-05,7.09E-08,5
0.214779523,0.014503162,0.000940046,0.000460936,2.97E-07,5.29E-05,6.19E-08,5
0.214458352,0.01443202,0.000910622,0.000446749,2.79E-07,5.11E-05,5.78E-08,5
0.213862847,0.014255018,0.000879668,0.000430803,2.59E-07,4.90E-05,5.49E-08,5
0.21365413,0.014190929,0.000863335,0.000425842,2.53E-07,4.83E-05,5.36E-08,5
0.213651656,0.014196565,0.000854437,0.000425046,2.51E-07,4.82E-05,5.28E-08,5
0.213786473,0.014247153,0.000861895,0.000431578,2.58E-07,4.92E-05,5.42E-08,5
0.213730162,0.014239827,0.000833572,0.00043097,2.53E-07,4.94E-05,5.42E-08,5
0.213860392,0.014317951,0.000820037,0.000429415,2.49E-07,4.94E-05,5.32E-08,5
0.213369878,0.014137086,0.000777521,0.000417494,2.32E-07,4.79E-05,5.14E-08,5
